depth	ratio(N/Ti)
1.2608e-06	0.789025
1.261e-06	0.788872
1.2612e-06	0.788718
1.2614e-06	0.788565
1.2616e-06	0.788412
1.2618e-06	0.788258
1.262e-06	0.788105
1.2622e-06	0.787951
1.2624e-06	0.787797
1.2626e-06	0.787643
1.2628e-06	0.787489
1.263e-06	0.787335
1.2632e-06	0.78718
1.2634e-06	0.787026
1.2636e-06	0.786872
1.2638e-06	0.786717
1.264e-06	0.786562
1.2642e-06	0.786407
1.2644e-06	0.786252
1.2646e-06	0.786097
1.2648e-06	0.785942
1.265e-06	0.785787
1.2652e-06	0.785631
1.2654e-06	0.785476
1.2656e-06	0.78532
1.2658e-06	0.785165
1.266e-06	0.785009
1.2662e-06	0.784853
1.2664e-06	0.784697
1.2666e-06	0.784541
1.2668e-06	0.784384
1.267e-06	0.784228
1.2672e-06	0.784072
1.2674e-06	0.783915
1.2676e-06	0.783758
1.2678e-06	0.783601
1.268e-06	0.783444
1.2682e-06	0.783287
1.2684e-06	0.78313
1.2686e-06	0.782973
1.2688e-06	0.782816
1.269e-06	0.782658
1.2692e-06	0.782501
1.2694e-06	0.782343
1.2696e-06	0.782185
1.2698e-06	0.782027
1.27e-06	0.781869
1.2702e-06	0.781711
1.2704e-06	0.781553
1.2706e-06	0.781394
1.2708e-06	0.781236
1.271e-06	0.781077
1.2712e-06	0.780919
1.2714e-06	0.78076
1.2716e-06	0.780601
1.2718e-06	0.780442
1.272e-06	0.780283
1.2722e-06	0.780123
1.2724e-06	0.779964
1.2726e-06	0.779805
1.2728e-06	0.779645
1.273e-06	0.779485
1.2732e-06	0.779325
1.2734e-06	0.779166
1.2736e-06	0.779005
1.2738e-06	0.778845
1.274e-06	0.778685
1.2742e-06	0.778525
1.2744e-06	0.778364
1.2746e-06	0.778204
1.2748e-06	0.778043
1.275e-06	0.777882
1.2752e-06	0.777721
1.2754e-06	0.77756
1.2756e-06	0.777399
1.2758e-06	0.777238
1.276e-06	0.777077
1.2762e-06	0.776915
1.2764e-06	0.776753
1.2766e-06	0.776592
1.2768e-06	0.77643
1.277e-06	0.776268
1.2772e-06	0.776106
1.2774e-06	0.775944
1.2776e-06	0.775782
1.2778e-06	0.775619
1.278e-06	0.775457
1.2782e-06	0.775294
1.2784e-06	0.775132
1.2786e-06	0.774969
1.2788e-06	0.774806
1.279e-06	0.774643
1.2792e-06	0.77448
1.2794e-06	0.774317
1.2796e-06	0.774153
1.2798e-06	0.77399
1.28e-06	0.773826
1.2802e-06	0.773662
1.2804e-06	0.773499
1.2806e-06	0.773335
1.2808e-06	0.773171
1.281e-06	0.773007
1.2812e-06	0.772842
1.2814e-06	0.772678
1.2816e-06	0.772513
1.2818e-06	0.772349
1.282e-06	0.772184
1.2822e-06	0.772019
1.2824e-06	0.771854
1.2826e-06	0.771689
1.2828e-06	0.771524
1.283e-06	0.771359
1.2832e-06	0.771194
1.2834e-06	0.771028
1.2836e-06	0.770863
1.2838e-06	0.770697
1.284e-06	0.770531
1.2842e-06	0.770365
1.2844e-06	0.770199
1.2846e-06	0.770033
1.2848e-06	0.769867
1.285e-06	0.7697
1.2852e-06	0.769534
1.2854e-06	0.769367
1.2856e-06	0.769201
1.2858e-06	0.769034
1.286e-06	0.768867
1.2862e-06	0.7687
1.2864e-06	0.768533
1.2866e-06	0.768366
1.2868e-06	0.768198
1.287e-06	0.768031
1.2872e-06	0.767863
1.2874e-06	0.767695
1.2876e-06	0.767528
1.2878e-06	0.76736
1.288e-06	0.767192
1.2882e-06	0.767024
1.2884e-06	0.766855
1.2886e-06	0.766687
1.2888e-06	0.766518
1.289e-06	0.76635
1.2892e-06	0.766181
1.2894e-06	0.766012
1.2896e-06	0.765843
1.2898e-06	0.765674
1.29e-06	0.765505
1.2902e-06	0.765336
1.2904e-06	0.765167
1.2906e-06	0.764997
1.2908e-06	0.764827
1.291e-06	0.764658
1.2912e-06	0.764488
1.2914e-06	0.764318
1.2916e-06	0.764148
1.2918e-06	0.763978
1.292e-06	0.763807
1.2922e-06	0.763637
1.2924e-06	0.763467
1.2926e-06	0.763296
1.2928e-06	0.763125
1.293e-06	0.762954
1.2932e-06	0.762783
1.2934e-06	0.762612
1.2936e-06	0.762441
1.2938e-06	0.76227
1.294e-06	0.762099
1.2942e-06	0.761927
1.2944e-06	0.761755
1.2946e-06	0.761584
1.2948e-06	0.761412
1.295e-06	0.76124
1.2952e-06	0.761068
1.2954e-06	0.760896
1.2956e-06	0.760723
1.2958e-06	0.760551
1.296e-06	0.760379
1.2962e-06	0.760206
1.2964e-06	0.760033
1.2966e-06	0.75986
1.2968e-06	0.759687
1.297e-06	0.759514
1.2972e-06	0.759341
1.2974e-06	0.759168
1.2976e-06	0.758994
1.2978e-06	0.758821
1.298e-06	0.758647
1.2982e-06	0.758474
1.2984e-06	0.7583
1.2986e-06	0.758126
1.2988e-06	0.757952
1.299e-06	0.757777
1.2992e-06	0.757603
1.2994e-06	0.757429
1.2996e-06	0.757254
1.2998e-06	0.75708
1.3e-06	0.756905
1.3002e-06	0.75673
1.3004e-06	0.756555
1.3006e-06	0.75638
1.3008e-06	0.756205
1.301e-06	0.756029
1.3012e-06	0.755854
1.3014e-06	0.755678
1.3016e-06	0.755503
1.3018e-06	0.755327
1.302e-06	0.755151
1.3022e-06	0.754975
1.3024e-06	0.754799
1.3026e-06	0.754623
1.3028e-06	0.754447
1.303e-06	0.75427
1.3032e-06	0.754094
1.3034e-06	0.753917
1.3036e-06	0.75374
1.3038e-06	0.753563
1.304e-06	0.753386
1.3042e-06	0.753209
1.3044e-06	0.753032
1.3046e-06	0.752855
1.3048e-06	0.752677
1.305e-06	0.7525
1.3052e-06	0.752322
1.3054e-06	0.752144
1.3056e-06	0.751966
1.3058e-06	0.751788
1.306e-06	0.75161
1.3062e-06	0.751432
1.3064e-06	0.751254
1.3066e-06	0.751075
1.3068e-06	0.750897
1.307e-06	0.750718
1.3072e-06	0.750539
1.3074e-06	0.75036
1.3076e-06	0.750181
1.3078e-06	0.750002
1.308e-06	0.749823
1.3082e-06	0.749644
1.3084e-06	0.749464
1.3086e-06	0.749285
1.3088e-06	0.749105
1.309e-06	0.748925
1.3092e-06	0.748745
1.3094e-06	0.748565
1.3096e-06	0.748385
1.3098e-06	0.748205
1.31e-06	0.748025
1.3102e-06	0.747844
1.3104e-06	0.747663
1.3106e-06	0.747483
1.3108e-06	0.747302
1.311e-06	0.747121
1.3112e-06	0.74694
1.3114e-06	0.746759
1.3116e-06	0.746578
1.3118e-06	0.746396
1.312e-06	0.746215
1.3122e-06	0.746033
1.3124e-06	0.745852
1.3126e-06	0.74567
1.3128e-06	0.745488
1.313e-06	0.745306
1.3132e-06	0.745124
1.3134e-06	0.744941
1.3136e-06	0.744759
1.3138e-06	0.744577
1.314e-06	0.744394
1.3142e-06	0.744211
1.3144e-06	0.744029
1.3146e-06	0.743846
1.3148e-06	0.743663
1.315e-06	0.743479
1.3152e-06	0.743296
1.3154e-06	0.743113
1.3156e-06	0.742929
1.3158e-06	0.742746
1.316e-06	0.742562
1.3162e-06	0.742378
1.3164e-06	0.742194
1.3166e-06	0.74201
1.3168e-06	0.741826
1.317e-06	0.741642
1.3172e-06	0.741457
1.3174e-06	0.741273
1.3176e-06	0.741088
1.3178e-06	0.740904
1.318e-06	0.740719
1.3182e-06	0.740534
1.3184e-06	0.740349
1.3186e-06	0.740164
1.3188e-06	0.739978
1.319e-06	0.739793
1.3192e-06	0.739608
1.3194e-06	0.739422
1.3196e-06	0.739236
1.3198e-06	0.73905
1.32e-06	0.738865
1.3202e-06	0.738678
1.3204e-06	0.738492
1.3206e-06	0.738306
1.3208e-06	0.73812
1.321e-06	0.737933
1.3212e-06	0.737747
1.3214e-06	0.73756
1.3216e-06	0.737373
1.3218e-06	0.737186
1.322e-06	0.736999
1.3222e-06	0.736812
1.3224e-06	0.736625
1.3226e-06	0.736437
1.3228e-06	0.73625
1.323e-06	0.736062
1.3232e-06	0.735874
1.3234e-06	0.735687
1.3236e-06	0.735499
1.3238e-06	0.735311
1.324e-06	0.735122
1.3242e-06	0.734934
1.3244e-06	0.734746
1.3246e-06	0.734557
1.3248e-06	0.734369
1.325e-06	0.73418
1.3252e-06	0.733991
1.3254e-06	0.733802
1.3256e-06	0.733613
1.3258e-06	0.733424
1.326e-06	0.733235
1.3262e-06	0.733045
1.3264e-06	0.732856
1.3266e-06	0.732666
1.3268e-06	0.732477
1.327e-06	0.732287
1.3272e-06	0.732097
1.3274e-06	0.731907
1.3276e-06	0.731717
1.3278e-06	0.731526
1.328e-06	0.731336
1.3282e-06	0.731145
1.3284e-06	0.730955
1.3286e-06	0.730764
1.3288e-06	0.730573
1.329e-06	0.730382
1.3292e-06	0.730191
1.3294e-06	0.73
1.3296e-06	0.729809
1.3298e-06	0.729617
1.33e-06	0.729426
1.3302e-06	0.729234
1.3304e-06	0.729043
1.3306e-06	0.728851
1.3308e-06	0.728659
1.331e-06	0.728467
1.3312e-06	0.728275
1.3314e-06	0.728082
1.3316e-06	0.72789
1.3318e-06	0.727698
1.332e-06	0.727505
1.3322e-06	0.727312
1.3324e-06	0.727119
1.3326e-06	0.726927
1.3328e-06	0.726734
1.333e-06	0.72654
1.3332e-06	0.726347
1.3334e-06	0.726154
1.3336e-06	0.72596
1.3338e-06	0.725767
1.334e-06	0.725573
1.3342e-06	0.725379
1.3344e-06	0.725185
1.3346e-06	0.724991
1.3348e-06	0.724797
1.335e-06	0.724603
1.3352e-06	0.724408
1.3354e-06	0.724214
1.3356e-06	0.724019
1.3358e-06	0.723825
1.336e-06	0.72363
1.3362e-06	0.723435
1.3364e-06	0.72324
1.3366e-06	0.723045
1.3368e-06	0.72285
1.337e-06	0.722654
1.3372e-06	0.722459
1.3374e-06	0.722263
1.3376e-06	0.722068
1.3378e-06	0.721872
1.338e-06	0.721676
1.3382e-06	0.72148
1.3384e-06	0.721284
1.3386e-06	0.721088
1.3388e-06	0.720891
1.339e-06	0.720695
1.3392e-06	0.720498
1.3394e-06	0.720302
1.3396e-06	0.720105
1.3398e-06	0.719908
1.34e-06	0.719711
1.3402e-06	0.719514
1.3404e-06	0.719317
1.3406e-06	0.719119
1.3408e-06	0.718922
1.341e-06	0.718724
1.3412e-06	0.718527
1.3414e-06	0.718329
1.3416e-06	0.718131
1.3418e-06	0.717933
1.342e-06	0.717735
1.3422e-06	0.717537
1.3424e-06	0.717339
1.3426e-06	0.71714
1.3428e-06	0.716942
1.343e-06	0.716743
1.3432e-06	0.716544
1.3434e-06	0.716345
1.3436e-06	0.716146
1.3438e-06	0.715947
1.344e-06	0.715748
1.3442e-06	0.715549
1.3444e-06	0.71535
1.3446e-06	0.71515
1.3448e-06	0.71495
1.345e-06	0.714751
1.3452e-06	0.714551
1.3454e-06	0.714351
1.3456e-06	0.714151
1.3458e-06	0.713951
1.346e-06	0.71375
1.3462e-06	0.71355
1.3464e-06	0.71335
1.3466e-06	0.713149
1.3468e-06	0.712948
1.347e-06	0.712748
1.3472e-06	0.712547
1.3474e-06	0.712346
1.3476e-06	0.712145
1.3478e-06	0.711943
1.348e-06	0.711742
1.3482e-06	0.71154
1.3484e-06	0.711339
1.3486e-06	0.711137
1.3488e-06	0.710935
1.349e-06	0.710734
1.3492e-06	0.710532
1.3494e-06	0.71033
1.3496e-06	0.710127
1.3498e-06	0.709925
1.35e-06	0.709723
1.3502e-06	0.70952
1.3504e-06	0.709317
1.3506e-06	0.709115
1.3508e-06	0.708912
1.351e-06	0.708709
1.3512e-06	0.708506
1.3514e-06	0.708303
1.3516e-06	0.708099
1.3518e-06	0.707896
1.352e-06	0.707692
1.3522e-06	0.707489
1.3524e-06	0.707285
1.3526e-06	0.707081
1.3528e-06	0.706877
1.353e-06	0.706673
1.3532e-06	0.706469
1.3534e-06	0.706265
1.3536e-06	0.706061
1.3538e-06	0.705856
1.354e-06	0.705652
1.3542e-06	0.705447
1.3544e-06	0.705242
1.3546e-06	0.705037
1.3548e-06	0.704832
1.355e-06	0.704627
1.3552e-06	0.704422
1.3554e-06	0.704217
1.3556e-06	0.704011
1.3558e-06	0.703806
1.356e-06	0.7036
1.3562e-06	0.703394
1.3564e-06	0.703188
1.3566e-06	0.702982
1.3568e-06	0.702776
1.357e-06	0.70257
1.3572e-06	0.702364
1.3574e-06	0.702158
1.3576e-06	0.701951
1.3578e-06	0.701744
1.358e-06	0.701538
1.3582e-06	0.701331
1.3584e-06	0.701124
1.3586e-06	0.700917
1.3588e-06	0.70071
1.359e-06	0.700503
1.3592e-06	0.700295
1.3594e-06	0.700088
1.3596e-06	0.69988
1.3598e-06	0.699673
1.36e-06	0.699465
1.3602e-06	0.699257
1.3604e-06	0.699049
1.3606e-06	0.698841
1.3608e-06	0.698633
1.361e-06	0.698425
1.3612e-06	0.698216
1.3614e-06	0.698008
1.3616e-06	0.697799
1.3618e-06	0.69759
1.362e-06	0.697382
1.3622e-06	0.697173
1.3624e-06	0.696964
1.3626e-06	0.696754
1.3628e-06	0.696545
1.363e-06	0.696336
1.3632e-06	0.696126
1.3634e-06	0.695917
1.3636e-06	0.695707
1.3638e-06	0.695497
1.364e-06	0.695288
1.3642e-06	0.695078
1.3644e-06	0.694868
1.3646e-06	0.694657
1.3648e-06	0.694447
1.365e-06	0.694237
1.3652e-06	0.694026
1.3654e-06	0.693816
1.3656e-06	0.693605
1.3658e-06	0.693394
1.366e-06	0.693183
1.3662e-06	0.692972
1.3664e-06	0.692761
1.3666e-06	0.69255
1.3668e-06	0.692339
1.367e-06	0.692127
1.3672e-06	0.691916
1.3674e-06	0.691704
1.3676e-06	0.691492
1.3678e-06	0.69128
1.368e-06	0.691068
1.3682e-06	0.690856
1.3684e-06	0.690644
1.3686e-06	0.690432
1.3688e-06	0.69022
1.369e-06	0.690007
1.3692e-06	0.689794
1.3694e-06	0.689582
1.3696e-06	0.689369
1.3698e-06	0.689156
1.37e-06	0.688943
1.3702e-06	0.68873
1.3704e-06	0.688517
1.3706e-06	0.688304
1.3708e-06	0.68809
1.371e-06	0.687877
1.3712e-06	0.687663
1.3714e-06	0.687449
1.3716e-06	0.687236
1.3718e-06	0.687022
1.372e-06	0.686808
1.3722e-06	0.686594
1.3724e-06	0.686379
1.3726e-06	0.686165
1.3728e-06	0.685951
1.373e-06	0.685736
1.3732e-06	0.685521
1.3734e-06	0.685307
1.3736e-06	0.685092
1.3738e-06	0.684877
1.374e-06	0.684662
1.3742e-06	0.684447
1.3744e-06	0.684232
1.3746e-06	0.684016
1.3748e-06	0.683801
1.375e-06	0.683585
1.3752e-06	0.68337
1.3754e-06	0.683154
1.3756e-06	0.682938
1.3758e-06	0.682722
1.376e-06	0.682506
1.3762e-06	0.68229
1.3764e-06	0.682074
1.3766e-06	0.681857
1.3768e-06	0.681641
1.377e-06	0.681424
1.3772e-06	0.681207
1.3774e-06	0.680991
1.3776e-06	0.680774
1.3778e-06	0.680557
1.378e-06	0.68034
1.3782e-06	0.680123
1.3784e-06	0.679905
1.3786e-06	0.679688
1.3788e-06	0.679471
1.379e-06	0.679253
1.3792e-06	0.679035
1.3794e-06	0.678818
1.3796e-06	0.6786
1.3798e-06	0.678382
1.38e-06	0.678164
1.3802e-06	0.677945
1.3804e-06	0.677727
1.3806e-06	0.677509
1.3808e-06	0.67729
1.381e-06	0.677072
1.3812e-06	0.676853
1.3814e-06	0.676634
1.3816e-06	0.676415
1.3818e-06	0.676196
1.382e-06	0.675977
1.3822e-06	0.675758
1.3824e-06	0.675539
1.3826e-06	0.67532
1.3828e-06	0.6751
1.383e-06	0.674881
1.3832e-06	0.674661
1.3834e-06	0.674441
1.3836e-06	0.674221
1.3838e-06	0.674001
1.384e-06	0.673781
1.3842e-06	0.673561
1.3844e-06	0.673341
1.3846e-06	0.67312
1.3848e-06	0.6729
1.385e-06	0.672679
1.3852e-06	0.672459
1.3854e-06	0.672238
1.3856e-06	0.672017
1.3858e-06	0.671796
1.386e-06	0.671575
1.3862e-06	0.671354
1.3864e-06	0.671133
1.3866e-06	0.670911
1.3868e-06	0.67069
1.387e-06	0.670468
1.3872e-06	0.670247
1.3874e-06	0.670025
1.3876e-06	0.669803
1.3878e-06	0.669581
1.388e-06	0.669359
1.3882e-06	0.669137
1.3884e-06	0.668915
1.3886e-06	0.668693
1.3888e-06	0.66847
1.389e-06	0.668248
1.3892e-06	0.668025
1.3894e-06	0.667802
1.3896e-06	0.66758
1.3898e-06	0.667357
1.39e-06	0.667134
1.3902e-06	0.666911
1.3904e-06	0.666687
1.3906e-06	0.666464
1.3908e-06	0.666241
1.391e-06	0.666017
1.3912e-06	0.665794
1.3914e-06	0.66557
1.3916e-06	0.665346
1.3918e-06	0.665122
1.392e-06	0.664898
1.3922e-06	0.664674
1.3924e-06	0.66445
1.3926e-06	0.664226
1.3928e-06	0.664002
1.393e-06	0.663777
1.3932e-06	0.663553
1.3934e-06	0.663328
1.3936e-06	0.663103
1.3938e-06	0.662878
1.394e-06	0.662653
1.3942e-06	0.662428
1.3944e-06	0.662203
1.3946e-06	0.661978
1.3948e-06	0.661753
1.395e-06	0.661527
1.3952e-06	0.661302
1.3954e-06	0.661076
1.3956e-06	0.660851
1.3958e-06	0.660625
1.396e-06	0.660399
1.3962e-06	0.660173
1.3964e-06	0.659947
1.3966e-06	0.659721
1.3968e-06	0.659495
1.397e-06	0.659268
1.3972e-06	0.659042
1.3974e-06	0.658815
1.3976e-06	0.658589
1.3978e-06	0.658362
1.398e-06	0.658135
1.3982e-06	0.657908
1.3984e-06	0.657681
1.3986e-06	0.657454
1.3988e-06	0.657227
1.399e-06	0.657
1.3992e-06	0.656772
1.3994e-06	0.656545
1.3996e-06	0.656317
1.3998e-06	0.65609
1.4e-06	0.655862
1.4002e-06	0.655634
1.4004e-06	0.655406
1.4006e-06	0.655178
1.4008e-06	0.65495
1.401e-06	0.654722
1.4012e-06	0.654493
1.4014e-06	0.654265
1.4016e-06	0.654036
1.4018e-06	0.653808
1.402e-06	0.653579
1.4022e-06	0.65335
1.4024e-06	0.653122
1.4026e-06	0.652893
1.4028e-06	0.652664
1.403e-06	0.652434
1.4032e-06	0.652205
1.4034e-06	0.651976
1.4036e-06	0.651747
1.4038e-06	0.651517
1.404e-06	0.651287
1.4042e-06	0.651058
1.4044e-06	0.650828
1.4046e-06	0.650598
1.4048e-06	0.650368
1.405e-06	0.650138
1.4052e-06	0.649908
1.4054e-06	0.649678
1.4056e-06	0.649447
1.4058e-06	0.649217
1.406e-06	0.648986
1.4062e-06	0.648756
1.4064e-06	0.648525
1.4066e-06	0.648294
1.4068e-06	0.648064
1.407e-06	0.647833
1.4072e-06	0.647602
1.4074e-06	0.64737
1.4076e-06	0.647139
1.4078e-06	0.646908
1.408e-06	0.646677
1.4082e-06	0.646445
1.4084e-06	0.646213
1.4086e-06	0.645982
1.4088e-06	0.64575
1.409e-06	0.645518
1.4092e-06	0.645286
1.4094e-06	0.645054
1.4096e-06	0.644822
1.4098e-06	0.64459
1.41e-06	0.644358
1.4102e-06	0.644125
1.4104e-06	0.643893
1.4106e-06	0.64366
1.4108e-06	0.643428
1.411e-06	0.643195
1.4112e-06	0.642962
1.4114e-06	0.642729
1.4116e-06	0.642496
1.4118e-06	0.642263
1.412e-06	0.64203
1.4122e-06	0.641797
1.4124e-06	0.641563
1.4126e-06	0.64133
1.4128e-06	0.641096
1.413e-06	0.640863
1.4132e-06	0.640629
1.4134e-06	0.640395
1.4136e-06	0.640161
1.4138e-06	0.639927
1.414e-06	0.639693
1.4142e-06	0.639459
1.4144e-06	0.639225
1.4146e-06	0.638991
1.4148e-06	0.638756
1.415e-06	0.638522
1.4152e-06	0.638287
1.4154e-06	0.638053
1.4156e-06	0.637818
1.4158e-06	0.637583
1.416e-06	0.637348
1.4162e-06	0.637113
1.4164e-06	0.636878
1.4166e-06	0.636643
1.4168e-06	0.636408
1.417e-06	0.636172
1.4172e-06	0.635937
1.4174e-06	0.635701
1.4176e-06	0.635466
1.4178e-06	0.63523
1.418e-06	0.634994
1.4182e-06	0.634758
1.4184e-06	0.634522
1.4186e-06	0.634286
1.4188e-06	0.63405
1.419e-06	0.633814
1.4192e-06	0.633578
1.4194e-06	0.633341
1.4196e-06	0.633105
1.4198e-06	0.632869
1.42e-06	0.632632
1.4202e-06	0.632395
1.4204e-06	0.632158
1.4206e-06	0.631922
1.4208e-06	0.631685
1.421e-06	0.631448
1.4212e-06	0.63121
1.4214e-06	0.630973
1.4216e-06	0.630736
1.4218e-06	0.630499
1.422e-06	0.630261
1.4222e-06	0.630024
1.4224e-06	0.629786
1.4226e-06	0.629548
1.4228e-06	0.629311
1.423e-06	0.629073
1.4232e-06	0.628835
1.4234e-06	0.628597
1.4236e-06	0.628359
1.4238e-06	0.62812
1.424e-06	0.627882
1.4242e-06	0.627644
1.4244e-06	0.627405
1.4246e-06	0.627167
1.4248e-06	0.626928
1.425e-06	0.62669
1.4252e-06	0.626451
1.4254e-06	0.626212
1.4256e-06	0.625973
1.4258e-06	0.625734
1.426e-06	0.625495
1.4262e-06	0.625256
1.4264e-06	0.625017
1.4266e-06	0.624777
1.4268e-06	0.624538
1.427e-06	0.624298
1.4272e-06	0.624059
1.4274e-06	0.623819
1.4276e-06	0.623579
1.4278e-06	0.62334
1.428e-06	0.6231
1.4282e-06	0.62286
1.4284e-06	0.62262
1.4286e-06	0.62238
1.4288e-06	0.622139
1.429e-06	0.621899
1.4292e-06	0.621659
1.4294e-06	0.621418
1.4296e-06	0.621178
1.4298e-06	0.620937
1.43e-06	0.620697
1.4302e-06	0.620456
1.4304e-06	0.620215
1.4306e-06	0.619974
1.4308e-06	0.619733
1.431e-06	0.619492
1.4312e-06	0.619251
1.4314e-06	0.61901
1.4316e-06	0.618768
1.4318e-06	0.618527
1.432e-06	0.618285
1.4322e-06	0.618044
1.4324e-06	0.617802
1.4326e-06	0.617561
1.4328e-06	0.617319
1.433e-06	0.617077
1.4332e-06	0.616835
1.4334e-06	0.616593
1.4336e-06	0.616351
1.4338e-06	0.616109
1.434e-06	0.615867
1.4342e-06	0.615624
1.4344e-06	0.615382
1.4346e-06	0.615139
1.4348e-06	0.614897
1.435e-06	0.614654
1.4352e-06	0.614412
1.4354e-06	0.614169
1.4356e-06	0.613926
1.4358e-06	0.613683
1.436e-06	0.61344
1.4362e-06	0.613197
1.4364e-06	0.612954
1.4366e-06	0.612711
1.4368e-06	0.612467
1.437e-06	0.612224
1.4372e-06	0.61198
1.4374e-06	0.611737
1.4376e-06	0.611493
1.4378e-06	0.61125
1.438e-06	0.611006
1.4382e-06	0.610762
1.4384e-06	0.610518
1.4386e-06	0.610274
1.4388e-06	0.61003
1.439e-06	0.609786
1.4392e-06	0.609542
1.4394e-06	0.609298
1.4396e-06	0.609053
1.4398e-06	0.608809
1.44e-06	0.608564
1.4402e-06	0.60832
1.4404e-06	0.608075
1.4406e-06	0.607831
1.4408e-06	0.607586
1.441e-06	0.607341
1.4412e-06	0.607096
1.4414e-06	0.606851
1.4416e-06	0.606606
1.4418e-06	0.606361
1.442e-06	0.606116
1.4422e-06	0.60587
1.4424e-06	0.605625
1.4426e-06	0.60538
1.4428e-06	0.605134
1.443e-06	0.604889
1.4432e-06	0.604643
1.4434e-06	0.604397
1.4436e-06	0.604151
1.4438e-06	0.603906
1.444e-06	0.60366
1.4442e-06	0.603414
1.4444e-06	0.603168
1.4446e-06	0.602921
1.4448e-06	0.602675
1.445e-06	0.602429
1.4452e-06	0.602183
1.4454e-06	0.601936
1.4456e-06	0.60169
1.4458e-06	0.601443
1.446e-06	0.601197
1.4462e-06	0.60095
1.4464e-06	0.600703
1.4466e-06	0.600456
1.4468e-06	0.600209
1.447e-06	0.599962
1.4472e-06	0.599715
1.4474e-06	0.599468
1.4476e-06	0.599221
1.4478e-06	0.598974
1.448e-06	0.598726
1.4482e-06	0.598479
1.4484e-06	0.598232
1.4486e-06	0.597984
1.4488e-06	0.597737
1.449e-06	0.597489
1.4492e-06	0.597241
1.4494e-06	0.596993
1.4496e-06	0.596746
1.4498e-06	0.596498
1.45e-06	0.59625
1.4502e-06	0.596002
1.4504e-06	0.595753
1.4506e-06	0.595505
1.4508e-06	0.595257
1.451e-06	0.595009
1.4512e-06	0.59476
1.4514e-06	0.594512
1.4516e-06	0.594263
1.4518e-06	0.594015
1.452e-06	0.593766
1.4522e-06	0.593517
1.4524e-06	0.593268
1.4526e-06	0.59302
1.4528e-06	0.592771
1.453e-06	0.592522
1.4532e-06	0.592273
1.4534e-06	0.592024
1.4536e-06	0.591774
1.4538e-06	0.591525
1.454e-06	0.591276
1.4542e-06	0.591026
1.4544e-06	0.590777
1.4546e-06	0.590527
1.4548e-06	0.590278
1.455e-06	0.590028
1.4552e-06	0.589779
1.4554e-06	0.589529
1.4556e-06	0.589279
1.4558e-06	0.589029
1.456e-06	0.588779
1.4562e-06	0.588529
1.4564e-06	0.588279
1.4566e-06	0.588029
1.4568e-06	0.587779
1.457e-06	0.587528
1.4572e-06	0.587278
1.4574e-06	0.587028
1.4576e-06	0.586777
1.4578e-06	0.586527
1.458e-06	0.586276
1.4582e-06	0.586026
1.4584e-06	0.585775
1.4586e-06	0.585524
1.4588e-06	0.585273
1.459e-06	0.585022
1.4592e-06	0.584771
1.4594e-06	0.58452
1.4596e-06	0.584269
1.4598e-06	0.584018
1.46e-06	0.583767
1.4602e-06	0.583516
1.4604e-06	0.583264
1.4606e-06	0.583013
1.4608e-06	0.582762
1.461e-06	0.58251
1.4612e-06	0.582259
1.4614e-06	0.582007
1.4616e-06	0.581755
1.4618e-06	0.581503
1.462e-06	0.581252
1.4622e-06	0.581
1.4624e-06	0.580748
1.4626e-06	0.580496
1.4628e-06	0.580244
1.463e-06	0.579992
1.4632e-06	0.57974
1.4634e-06	0.579487
1.4636e-06	0.579235
1.4638e-06	0.578983
1.464e-06	0.57873
1.4642e-06	0.578478
1.4644e-06	0.578226
1.4646e-06	0.577973
1.4648e-06	0.57772
1.465e-06	0.577468
1.4652e-06	0.577215
1.4654e-06	0.576962
1.4656e-06	0.576709
1.4658e-06	0.576456
1.466e-06	0.576203
1.4662e-06	0.57595
1.4664e-06	0.575697
1.4666e-06	0.575444
1.4668e-06	0.575191
1.467e-06	0.574938
1.4672e-06	0.574684
1.4674e-06	0.574431
1.4676e-06	0.574178
1.4678e-06	0.573924
1.468e-06	0.573671
1.4682e-06	0.573417
1.4684e-06	0.573163
1.4686e-06	0.57291
1.4688e-06	0.572656
1.469e-06	0.572402
1.4692e-06	0.572148
1.4694e-06	0.571894
1.4696e-06	0.571641
1.4698e-06	0.571386
1.47e-06	0.571132
1.4702e-06	0.570878
1.4704e-06	0.570624
1.4706e-06	0.57037
1.4708e-06	0.570116
1.471e-06	0.569861
1.4712e-06	0.569607
1.4714e-06	0.569352
1.4716e-06	0.569098
1.4718e-06	0.568843
1.472e-06	0.568589
1.4722e-06	0.568334
1.4724e-06	0.568079
1.4726e-06	0.567825
1.4728e-06	0.56757
1.473e-06	0.567315
1.4732e-06	0.56706
1.4734e-06	0.566805
1.4736e-06	0.56655
1.4738e-06	0.566295
1.474e-06	0.56604
1.4742e-06	0.565785
1.4744e-06	0.565529
1.4746e-06	0.565274
1.4748e-06	0.565019
1.475e-06	0.564763
1.4752e-06	0.564508
1.4754e-06	0.564252
1.4756e-06	0.563997
1.4758e-06	0.563741
1.476e-06	0.563486
1.4762e-06	0.56323
1.4764e-06	0.562974
1.4766e-06	0.562719
1.4768e-06	0.562463
1.477e-06	0.562207
1.4772e-06	0.561951
1.4774e-06	0.561695
1.4776e-06	0.561439
1.4778e-06	0.561183
1.478e-06	0.560927
1.4782e-06	0.56067
1.4784e-06	0.560414
1.4786e-06	0.560158
1.4788e-06	0.559902
1.479e-06	0.559645
